43
38
32
43
47
43
38
43
38
43
47
47
46
38
47
43
38
42
32
33
36
38
38
43
47
43
33
43
42
43
32
47
32
43
46
47
43
43
43
43
47
47
43
43
38
38
38
46
43
36
43
32
43
38
32
33
47
47
38
43
36
32
38
33
43
33
33
43
36
46
38
43
47
36
32
43
46
43
38
38
43
47
38
32
43
46
47
47
46
47
36
43
38
43
43
32
32
47
43
46
33
43
32
38
43
43
43
43
42
43
43
43
42
38
38
47
32
36
32
38
43
43
32
32
43
42
43
43
47
43
42
36
36
43
36
46
43
38
36
47
46
43
38
43
46
47
43
38
43
43
36
33
36
43
42
43
43
36
46
43
36
43
33
43
43
47
47
47
47
47
46
43
36
46
43
32
38
43
36
33
36
47
46
43
43
47
38
43
38
43
32
38
38
47
43
43
46
33
32
47
36
36
33
47
43
47
