43
42
47
43
47
47
43
47
43
43
38
47
42
47
46
47
47
47
46
43
46
47
38
46
47
46
43
43
47
43
47
47
46
43
47
43
46
47
43
47
46
47
46
43
47
46
47
43
43
43
47
47
47
43
43
43
43
47
47
43
46
47
38
43
47
43
43
47
46
42
47
47
47
43
42
47
43
47
43
46
47
46
47
47
46
46
43
46
46
47
47
47
47
47
47
43
46
47
46
46
47
43
43
46
43
46
43
47
47
43
46
43
43
43
47
46
47
47
46
47
43
43
42
43
47
47
43
47
42
46
43
47
47
47
47
43
46
43
47
46
43
43
43
47
43
47
46
43
43
47
46
47
47
43
43
42
46
43
42
43
43
43
46
46
43
43
42
43
46
43
46
47
43
47
38
47
47
46
47
47
46
47
43
42
47
43
43
47
43
46
43
47
43
47
47
47
47
46
46
43
43
47
43
47
43
43
47
46
43
47
43
47
43
46
43
47
43
46
43
47
43
38
43
46
43
47
42
46
46
47
47
46
43
43
43
46
43
47
38
46
47
43
47
43
43
43
46
47
47
47
46
47
43
47
47
43
47
47
46
43
43
47
47
47
46
47
43
43
42
47
47
47
47
47
43
47
47
47
43
42
46
43
47
43
38
43
47
46
42
43
43
46
46
47
43
46
47
47
43
47
