47
""
41
43
40
25
""
45
38
38
17
40
32
42
6
""
45
33
36
26
41
38
35
46
31
46
47
30
23
42
38
30
41
45
""
43
38
41
23
25
33
25
6
""
22
36
47
45
40
27
41
""
31
45
45
32
32
30
26
41
20
15
27
37
41
38
47
45
37
46
25
43
45
37
45
37
27
32
26
36
36
42
40
41
""
43
45
33
46
41
33
40
42
30
46
23
42
""
28
33
